29.0	41.0	24.0	28.0	54.0	35.0	15.0	17.0	20.0	11.0	6.0	22.0	57.0	14.0	5.0	44.0	50.0	48.0	13.0	18.0	53.0	32.0	33.0	10.0	4.0	59.0	8.0	49.0	47.0	12.0	43.0	37.0	0.0	19.0	2.0	39.0	23.0	9.0	52.0	25.0	1.0	46.0	55.0	31.0	7.0	3.0	58.0	40.0	27.0	26.0	34.0	16.0	21.0	30.0	36.0	38.0	42.0	45.0	51.0	56.0	
29.0	16.0	20.0	11.0	41.0	14.0	13.0	44.0	54.0	24.0	56.0	15.0	28.0	17.0	6.0	5.0	39.0	57.0	36.0	42.0	18.0	45.0	32.0	51.0	10.0	8.0	19.0	2.0	12.0	47.0	23.0	1.0	4.0	9.0	43.0	37.0	3.0	38.0	58.0	21.0	55.0	27.0	26.0	40.0	34.0	0.0	7.0	22.0	25.0	30.0	31.0	33.0	35.0	46.0	48.0	49.0	50.0	52.0	53.0	59.0	
35.0	29.0	24.0	41.0	56.0	15.0	17.0	20.0	57.0	11.0	54.0	5.0	10.0	8.0	49.0	18.0	50.0	44.0	53.0	59.0	42.0	13.0	39.0	32.0	47.0	45.0	51.0	2.0	43.0	9.0	37.0	1.0	4.0	25.0	23.0	33.0	19.0	52.0	38.0	30.0	21.0	31.0	55.0	7.0	3.0	58.0	27.0	26.0	34.0	0.0	6.0	12.0	14.0	16.0	22.0	28.0	36.0	40.0	46.0	48.0	
29.0	16.0	41.0	11.0	35.0	14.0	24.0	13.0	44.0	54.0	15.0	28.0	48.0	59.0	17.0	6.0	5.0	49.0	57.0	22.0	42.0	36.0	32.0	18.0	10.0	8.0	12.0	51.0	43.0	19.0	52.0	2.0	47.0	1.0	9.0	4.0	33.0	3.0	7.0	31.0	58.0	21.0	55.0	38.0	26.0	40.0	34.0	0.0	20.0	23.0	25.0	27.0	30.0	37.0	39.0	45.0	46.0	50.0	53.0	56.0	
16.0	29.0	41.0	35.0	15.0	54.0	28.0	24.0	17.0	14.0	56.0	22.0	11.0	48.0	6.0	44.0	13.0	50.0	57.0	49.0	53.0	2.0	59.0	32.0	51.0	10.0	8.0	47.0	19.0	25.0	37.0	52.0	12.0	4.0	23.0	45.0	46.0	38.0	3.0	31.0	21.0	7.0	55.0	27.0	30.0	34.0	40.0	0.0	1.0	5.0	9.0	18.0	20.0	26.0	33.0	36.0	39.0	42.0	43.0	58.0	
16.0	29.0	35.0	41.0	11.0	24.0	17.0	15.0	56.0	20.0	22.0	53.0	10.0	6.0	14.0	18.0	44.0	13.0	57.0	48.0	50.0	42.0	0.0	32.0	1.0	51.0	52.0	25.0	43.0	37.0	4.0	33.0	3.0	31.0	7.0	30.0	21.0	38.0	55.0	27.0	26.0	34.0	2.0	5.0	8.0	9.0	12.0	19.0	23.0	28.0	36.0	39.0	40.0	45.0	46.0	47.0	49.0	54.0	58.0	59.0	
16.0	29.0	41.0	35.0	15.0	28.0	56.0	6.0	57.0	11.0	20.0	18.0	32.0	14.0	54.0	22.0	48.0	36.0	53.0	50.0	13.0	59.0	42.0	0.0	43.0	10.0	8.0	23.0	4.0	33.0	1.0	12.0	45.0	19.0	51.0	47.0	52.0	25.0	9.0	3.0	7.0	21.0	55.0	30.0	58.0	27.0	40.0	26.0	34.0	2.0	5.0	17.0	24.0	31.0	37.0	38.0	39.0	44.0	46.0	49.0	
29.0	11.0	16.0	59.0	35.0	13.0	41.0	56.0	15.0	6.0	20.0	48.0	14.0	57.0	17.0	39.0	28.0	49.0	54.0	32.0	42.0	18.0	22.0	50.0	36.0	10.0	8.0	19.0	23.0	12.0	51.0	2.0	25.0	47.0	1.0	43.0	37.0	4.0	3.0	9.0	7.0	33.0	58.0	21.0	38.0	55.0	30.0	27.0	26.0	34.0	40.0	0.0	5.0	24.0	31.0	44.0	45.0	46.0	52.0	53.0	
29.0	16.0	41.0	35.0	11.0	24.0	56.0	15.0	20.0	54.0	28.0	6.0	14.0	13.0	48.0	36.0	59.0	57.0	17.0	39.0	23.0	45.0	49.0	10.0	18.0	51.0	8.0	47.0	12.0	25.0	43.0	37.0	4.0	19.0	3.0	2.0	33.0	46.0	52.0	7.0	1.0	55.0	38.0	58.0	27.0	26.0	40.0	34.0	0.0	5.0	9.0	21.0	22.0	30.0	31.0	32.0	42.0	44.0	50.0	53.0	
16.0	41.0	29.0	35.0	28.0	54.0	17.0	11.0	57.0	14.0	10.0	32.0	8.0	44.0	36.0	48.0	18.0	59.0	43.0	49.0	45.0	47.0	0.0	4.0	33.0	39.0	25.0	19.0	2.0	46.0	9.0	52.0	1.0	31.0	3.0	21.0	38.0	7.0	55.0	30.0	58.0	40.0	27.0	26.0	34.0	5.0	6.0	12.0	13.0	15.0	20.0	22.0	23.0	24.0	37.0	42.0	50.0	51.0	53.0	56.0	
16.0	35.0	41.0	11.0	24.0	54.0	15.0	56.0	28.0	44.0	57.0	48.0	49.0	22.0	50.0	18.0	42.0	32.0	0.0	10.0	8.0	45.0	39.0	12.0	23.0	47.0	25.0	52.0	1.0	4.0	19.0	43.0	37.0	9.0	3.0	38.0	55.0	7.0	58.0	30.0	27.0	40.0	34.0	2.0	5.0	6.0	13.0	14.0	17.0	20.0	21.0	26.0	29.0	31.0	33.0	36.0	46.0	51.0	53.0	59.0	
29.0	41.0	16.0	11.0	28.0	15.0	56.0	35.0	54.0	14.0	44.0	17.0	13.0	48.0	6.0	50.0	5.0	39.0	37.0	57.0	59.0	32.0	22.0	42.0	36.0	18.0	45.0	49.0	10.0	8.0	51.0	25.0	12.0	19.0	55.0	52.0	23.0	33.0	2.0	4.0	47.0	46.0	1.0	9.0	38.0	58.0	3.0	31.0	7.0	30.0	26.0	34.0	40.0	0.0	20.0	21.0	24.0	27.0	43.0	53.0	
29.0	16.0	24.0	11.0	15.0	35.0	28.0	17.0	5.0	20.0	53.0	6.0	54.0	57.0	13.0	14.0	49.0	48.0	32.0	22.0	50.0	10.0	42.0	36.0	8.0	0.0	12.0	4.0	2.0	39.0	52.0	1.0	33.0	51.0	47.0	43.0	37.0	25.0	9.0	31.0	58.0	3.0	7.0	21.0	55.0	30.0	27.0	40.0	34.0	18.0	19.0	23.0	26.0	38.0	41.0	44.0	45.0	46.0	56.0	59.0	
11.0	44.0	54.0	20.0	16.0	35.0	41.0	24.0	14.0	56.0	48.0	15.0	17.0	42.0	6.0	5.0	49.0	57.0	36.0	22.0	0.0	18.0	10.0	39.0	8.0	12.0	32.0	37.0	19.0	2.0	25.0	9.0	1.0	23.0	46.0	4.0	33.0	7.0	3.0	21.0	55.0	38.0	30.0	58.0	27.0	26.0	40.0	34.0	13.0	28.0	29.0	31.0	43.0	45.0	47.0	50.0	51.0	52.0	53.0	59.0	
29.0	24.0	15.0	35.0	28.0	17.0	57.0	54.0	32.0	20.0	10.0	14.0	36.0	44.0	12.0	53.0	50.0	59.0	18.0	23.0	48.0	43.0	42.0	33.0	0.0	39.0	51.0	46.0	9.0	25.0	2.0	1.0	19.0	31.0	38.0	55.0	52.0	3.0	30.0	58.0	26.0	40.0	4.0	5.0	6.0	7.0	8.0	11.0	13.0	16.0	21.0	22.0	27.0	34.0	37.0	41.0	45.0	47.0	49.0	56.0	
41.0	16.0	5.0	15.0	35.0	24.0	56.0	11.0	28.0	6.0	17.0	20.0	54.0	22.0	57.0	13.0	48.0	59.0	44.0	39.0	10.0	42.0	12.0	50.0	33.0	49.0	18.0	45.0	3.0	47.0	43.0	37.0	25.0	31.0	2.0	9.0	19.0	52.0	46.0	1.0	21.0	58.0	55.0	30.0	26.0	40.0	0.0	4.0	7.0	8.0	14.0	23.0	27.0	29.0	32.0	34.0	36.0	38.0	51.0	53.0	
41.0	15.0	35.0	6.0	24.0	56.0	29.0	28.0	32.0	17.0	11.0	22.0	12.0	20.0	54.0	53.0	18.0	50.0	48.0	31.0	49.0	44.0	42.0	13.0	0.0	4.0	45.0	47.0	39.0	43.0	37.0	33.0	51.0	25.0	46.0	2.0	1.0	19.0	9.0	52.0	38.0	58.0	21.0	55.0	26.0	40.0	34.0	3.0	5.0	7.0	8.0	10.0	14.0	16.0	23.0	27.0	30.0	36.0	57.0	59.0	
29.0	16.0	5.0	41.0	36.0	6.0	20.0	15.0	54.0	11.0	56.0	24.0	28.0	57.0	14.0	39.0	44.0	32.0	13.0	17.0	23.0	59.0	53.0	42.0	49.0	18.0	10.0	8.0	51.0	45.0	12.0	9.0	25.0	7.0	4.0	2.0	43.0	37.0	19.0	46.0	52.0	33.0	1.0	21.0	38.0	58.0	55.0	30.0	27.0	26.0	40.0	0.0	3.0	22.0	31.0	34.0	35.0	47.0	48.0	50.0	
16.0	41.0	35.0	15.0	29.0	5.0	24.0	17.0	56.0	6.0	28.0	11.0	32.0	20.0	49.0	14.0	8.0	18.0	53.0	36.0	54.0	19.0	22.0	10.0	13.0	42.0	59.0	44.0	50.0	48.0	2.0	25.0	0.0	47.0	39.0	43.0	37.0	31.0	51.0	3.0	4.0	33.0	55.0	38.0	27.0	26.0	30.0	34.0	40.0	1.0	7.0	9.0	12.0	21.0	23.0	45.0	46.0	52.0	57.0	58.0	
29.0	16.0	41.0	35.0	54.0	56.0	28.0	11.0	15.0	17.0	14.0	6.0	5.0	48.0	13.0	50.0	57.0	53.0	18.0	10.0	12.0	0.0	39.0	43.0	47.0	45.0	19.0	52.0	2.0	9.0	23.0	1.0	4.0	33.0	21.0	38.0	7.0	31.0	3.0	58.0	30.0	27.0	26.0	40.0	8.0	20.0	22.0	24.0	25.0	32.0	34.0	36.0	37.0	42.0	44.0	46.0	49.0	51.0	55.0	59.0	
16.0	29.0	20.0	24.0	28.0	54.0	35.0	15.0	17.0	11.0	14.0	5.0	6.0	50.0	42.0	13.0	57.0	32.0	44.0	22.0	8.0	53.0	59.0	18.0	49.0	36.0	39.0	10.0	25.0	37.0	23.0	2.0	1.0	45.0	46.0	4.0	47.0	33.0	9.0	3.0	21.0	31.0	55.0	38.0	27.0	30.0	26.0	34.0	40.0	0.0	7.0	12.0	19.0	41.0	43.0	48.0	51.0	52.0	56.0	58.0	
16.0	41.0	11.0	35.0	17.0	20.0	24.0	15.0	28.0	18.0	54.0	56.0	14.0	44.0	59.0	6.0	49.0	57.0	48.0	8.0	50.0	42.0	0.0	45.0	36.0	22.0	12.0	4.0	39.0	19.0	32.0	51.0	47.0	23.0	46.0	25.0	43.0	37.0	9.0	21.0	55.0	3.0	7.0	31.0	30.0	58.0	27.0	26.0	40.0	1.0	2.0	5.0	10.0	13.0	29.0	33.0	34.0	38.0	52.0	53.0	
5.0	41.0	29.0	32.0	15.0	16.0	11.0	24.0	56.0	6.0	35.0	28.0	13.0	17.0	20.0	14.0	31.0	54.0	57.0	36.0	59.0	4.0	48.0	0.0	25.0	43.0	50.0	45.0	37.0	39.0	42.0	38.0	8.0	49.0	47.0	51.0	12.0	18.0	10.0	19.0	9.0	52.0	46.0	2.0	26.0	1.0	27.0	30.0	34.0	40.0	3.0	7.0	21.0	22.0	23.0	33.0	44.0	53.0	55.0	58.0	
16.0	29.0	20.0	15.0	28.0	24.0	54.0	17.0	56.0	11.0	6.0	5.0	57.0	49.0	50.0	44.0	53.0	36.0	22.0	32.0	19.0	59.0	0.0	51.0	8.0	10.0	39.0	25.0	12.0	33.0	46.0	45.0	43.0	47.0	37.0	9.0	21.0	38.0	3.0	31.0	58.0	7.0	30.0	27.0	1.0	2.0	4.0	13.0	14.0	18.0	23.0	26.0	34.0	35.0	40.0	41.0	42.0	48.0	52.0	55.0	
16.0	41.0	15.0	29.0	35.0	28.0	6.0	57.0	11.0	54.0	20.0	10.0	23.0	14.0	22.0	12.0	50.0	18.0	42.0	36.0	48.0	59.0	43.0	37.0	13.0	53.0	4.0	33.0	0.0	47.0	46.0	45.0	25.0	19.0	3.0	39.0	2.0	1.0	52.0	55.0	7.0	9.0	38.0	58.0	30.0	26.0	40.0	34.0	5.0	8.0	17.0	21.0	24.0	27.0	31.0	32.0	44.0	49.0	51.0	56.0	
41.0	24.0	28.0	35.0	15.0	54.0	6.0	14.0	44.0	10.0	5.0	57.0	50.0	13.0	53.0	22.0	12.0	59.0	49.0	36.0	32.0	43.0	51.0	4.0	47.0	0.0	2.0	39.0	1.0	19.0	46.0	52.0	23.0	9.0	25.0	38.0	21.0	55.0	30.0	58.0	31.0	7.0	3.0	27.0	40.0	34.0	8.0	11.0	16.0	17.0	18.0	20.0	26.0	29.0	33.0	37.0	42.0	45.0	48.0	56.0	
16.0	29.0	41.0	24.0	15.0	28.0	6.0	17.0	57.0	20.0	54.0	22.0	14.0	10.0	8.0	36.0	44.0	59.0	53.0	13.0	50.0	18.0	49.0	42.0	23.0	39.0	45.0	51.0	43.0	37.0	4.0	25.0	52.0	46.0	2.0	1.0	33.0	9.0	31.0	3.0	7.0	21.0	55.0	38.0	27.0	26.0	34.0	0.0	5.0	11.0	12.0	19.0	30.0	32.0	35.0	40.0	47.0	48.0	56.0	58.0	
24.0	28.0	41.0	35.0	29.0	17.0	15.0	54.0	6.0	57.0	50.0	11.0	14.0	5.0	49.0	10.0	43.0	22.0	8.0	32.0	12.0	42.0	36.0	44.0	48.0	2.0	1.0	13.0	51.0	53.0	47.0	19.0	4.0	59.0	33.0	52.0	45.0	23.0	0.0	9.0	25.0	39.0	21.0	38.0	55.0	31.0	7.0	3.0	58.0	40.0	27.0	26.0	34.0	16.0	18.0	20.0	30.0	37.0	46.0	56.0	
16.0	29.0	41.0	24.0	15.0	20.0	6.0	11.0	5.0	14.0	50.0	44.0	42.0	36.0	10.0	32.0	48.0	8.0	59.0	12.0	43.0	47.0	2.0	4.0	45.0	33.0	0.0	1.0	23.0	19.0	39.0	52.0	25.0	9.0	31.0	21.0	55.0	3.0	58.0	40.0	27.0	26.0	34.0	7.0	13.0	17.0	18.0	22.0	28.0	30.0	35.0	37.0	38.0	46.0	49.0	51.0	53.0	54.0	56.0	57.0	
16.0	35.0	41.0	29.0	24.0	28.0	56.0	17.0	15.0	20.0	11.0	5.0	57.0	12.0	50.0	22.0	36.0	49.0	48.0	44.0	53.0	13.0	42.0	59.0	37.0	51.0	2.0	39.0	45.0	1.0	19.0	23.0	46.0	4.0	9.0	25.0	33.0	21.0	55.0	31.0	38.0	7.0	3.0	30.0	58.0	27.0	40.0	26.0	34.0	0.0	6.0	8.0	10.0	14.0	18.0	32.0	43.0	47.0	52.0	54.0	
16.0	29.0	24.0	15.0	56.0	6.0	28.0	17.0	20.0	11.0	54.0	14.0	23.0	22.0	44.0	36.0	42.0	18.0	48.0	59.0	49.0	53.0	10.0	8.0	37.0	51.0	39.0	12.0	25.0	19.0	4.0	45.0	31.0	2.0	33.0	1.0	46.0	9.0	7.0	21.0	55.0	38.0	58.0	30.0	27.0	26.0	40.0	34.0	0.0	3.0	5.0	13.0	32.0	35.0	41.0	43.0	47.0	50.0	52.0	57.0	
16.0	41.0	29.0	35.0	24.0	11.0	15.0	17.0	56.0	20.0	12.0	54.0	18.0	6.0	5.0	57.0	50.0	22.0	53.0	36.0	44.0	43.0	13.0	49.0	48.0	42.0	19.0	2.0	0.0	45.0	32.0	47.0	39.0	51.0	46.0	25.0	33.0	4.0	23.0	21.0	38.0	30.0	31.0	7.0	3.0	58.0	27.0	40.0	26.0	1.0	8.0	9.0	10.0	14.0	28.0	34.0	37.0	52.0	55.0	59.0	
29.0	41.0	16.0	35.0	56.0	17.0	54.0	20.0	6.0	5.0	14.0	44.0	22.0	57.0	13.0	36.0	10.0	32.0	59.0	18.0	8.0	43.0	12.0	42.0	49.0	4.0	33.0	0.0	23.0	51.0	39.0	2.0	19.0	25.0	52.0	46.0	21.0	31.0	7.0	58.0	26.0	40.0	34.0	1.0	3.0	9.0	11.0	15.0	24.0	27.0	28.0	30.0	37.0	38.0	45.0	47.0	48.0	50.0	53.0	55.0	
16.0	35.0	41.0	29.0	24.0	15.0	56.0	28.0	20.0	57.0	17.0	14.0	32.0	11.0	50.0	42.0	22.0	36.0	13.0	23.0	44.0	49.0	51.0	19.0	2.0	59.0	53.0	0.0	8.0	4.0	10.0	12.0	1.0	39.0	3.0	43.0	37.0	47.0	46.0	7.0	45.0	9.0	38.0	21.0	58.0	55.0	27.0	30.0	40.0	34.0	5.0	6.0	18.0	25.0	26.0	31.0	33.0	48.0	52.0	54.0	
24.0	15.0	16.0	29.0	56.0	35.0	6.0	5.0	11.0	20.0	54.0	32.0	22.0	50.0	4.0	36.0	42.0	18.0	48.0	10.0	8.0	13.0	12.0	49.0	0.0	59.0	53.0	51.0	19.0	21.0	25.0	47.0	45.0	1.0	2.0	46.0	31.0	3.0	7.0	30.0	58.0	27.0	26.0	40.0	9.0	14.0	17.0	23.0	28.0	33.0	34.0	37.0	38.0	39.0	41.0	43.0	44.0	52.0	55.0	57.0	
41.0	29.0	24.0	56.0	15.0	35.0	20.0	28.0	5.0	17.0	54.0	6.0	57.0	14.0	22.0	13.0	36.0	44.0	42.0	53.0	18.0	49.0	19.0	48.0	23.0	10.0	59.0	8.0	51.0	12.0	0.0	25.0	39.0	45.0	43.0	2.0	46.0	37.0	4.0	1.0	9.0	33.0	3.0	7.0	31.0	21.0	27.0	55.0	38.0	30.0	11.0	16.0	26.0	32.0	34.0	40.0	47.0	50.0	52.0	58.0	
41.0	35.0	29.0	20.0	28.0	24.0	54.0	15.0	56.0	18.0	8.0	11.0	14.0	6.0	57.0	5.0	22.0	42.0	48.0	2.0	44.0	13.0	53.0	19.0	32.0	59.0	46.0	47.0	4.0	33.0	0.0	39.0	45.0	43.0	37.0	9.0	25.0	23.0	58.0	21.0	55.0	30.0	7.0	31.0	3.0	27.0	1.0	10.0	12.0	16.0	17.0	26.0	34.0	36.0	38.0	40.0	49.0	50.0	51.0	52.0	
29.0	16.0	41.0	28.0	56.0	6.0	11.0	17.0	44.0	5.0	20.0	54.0	14.0	53.0	13.0	22.0	36.0	10.0	49.0	42.0	45.0	50.0	8.0	32.0	12.0	2.0	51.0	1.0	23.0	25.0	46.0	52.0	43.0	9.0	37.0	4.0	19.0	33.0	31.0	38.0	21.0	3.0	55.0	7.0	30.0	58.0	27.0	40.0	34.0	26.0	0.0	15.0	18.0	24.0	35.0	39.0	47.0	48.0	57.0	59.0	
16.0	29.0	41.0	28.0	24.0	56.0	15.0	54.0	6.0	20.0	57.0	12.0	14.0	22.0	44.0	50.0	36.0	49.0	18.0	13.0	59.0	32.0	53.0	43.0	45.0	23.0	0.0	4.0	39.0	2.0	1.0	9.0	33.0	52.0	19.0	25.0	31.0	3.0	21.0	38.0	55.0	30.0	58.0	40.0	27.0	26.0	34.0	5.0	7.0	8.0	10.0	11.0	17.0	35.0	37.0	42.0	46.0	47.0	48.0	51.0	
16.0	41.0	24.0	15.0	28.0	6.0	17.0	54.0	20.0	14.0	32.0	44.0	50.0	18.0	13.0	8.0	22.0	53.0	59.0	12.0	48.0	43.0	36.0	23.0	49.0	33.0	4.0	47.0	0.0	2.0	19.0	39.0	52.0	46.0	21.0	31.0	9.0	7.0	30.0	58.0	27.0	40.0	26.0	34.0	1.0	3.0	5.0	10.0	11.0	25.0	29.0	35.0	37.0	38.0	42.0	45.0	51.0	55.0	56.0	57.0	
16.0	29.0	41.0	24.0	28.0	15.0	56.0	11.0	20.0	57.0	5.0	13.0	42.0	44.0	48.0	32.0	50.0	53.0	49.0	18.0	22.0	39.0	36.0	10.0	51.0	8.0	25.0	23.0	52.0	12.0	45.0	2.0	43.0	37.0	1.0	4.0	33.0	47.0	46.0	9.0	31.0	21.0	3.0	38.0	30.0	58.0	27.0	26.0	34.0	0.0	6.0	7.0	14.0	17.0	19.0	35.0	40.0	54.0	55.0	59.0	
29.0	16.0	41.0	20.0	14.0	35.0	15.0	24.0	11.0	17.0	28.0	54.0	56.0	48.0	0.0	44.0	53.0	6.0	5.0	42.0	18.0	19.0	57.0	8.0	22.0	59.0	36.0	32.0	51.0	10.0	4.0	2.0	45.0	23.0	1.0	21.0	43.0	37.0	47.0	9.0	3.0	7.0	27.0	31.0	12.0	13.0	25.0	26.0	30.0	33.0	34.0	38.0	39.0	40.0	46.0	49.0	50.0	52.0	55.0	58.0	
16.0	24.0	35.0	15.0	28.0	56.0	6.0	54.0	14.0	11.0	50.0	36.0	49.0	22.0	2.0	44.0	10.0	19.0	13.0	48.0	8.0	51.0	53.0	12.0	59.0	23.0	33.0	47.0	0.0	43.0	37.0	46.0	39.0	45.0	38.0	31.0	3.0	21.0	55.0	7.0	58.0	30.0	27.0	40.0	26.0	34.0	1.0	4.0	5.0	9.0	17.0	18.0	20.0	25.0	29.0	32.0	41.0	42.0	52.0	57.0	
16.0	28.0	56.0	15.0	17.0	6.0	20.0	11.0	54.0	5.0	14.0	8.0	18.0	32.0	22.0	13.0	48.0	36.0	42.0	59.0	53.0	43.0	4.0	37.0	23.0	47.0	51.0	19.0	45.0	46.0	0.0	25.0	2.0	1.0	39.0	38.0	31.0	7.0	58.0	40.0	27.0	26.0	34.0	3.0	9.0	10.0	12.0	21.0	24.0	29.0	30.0	33.0	35.0	41.0	44.0	49.0	50.0	52.0	55.0	57.0	
16.0	29.0	35.0	24.0	20.0	56.0	17.0	15.0	11.0	54.0	14.0	10.0	18.0	6.0	22.0	5.0	57.0	48.0	53.0	44.0	49.0	13.0	42.0	1.0	32.0	39.0	37.0	45.0	51.0	47.0	46.0	25.0	23.0	9.0	4.0	33.0	21.0	55.0	58.0	38.0	31.0	7.0	3.0	27.0	34.0	0.0	2.0	8.0	12.0	19.0	26.0	28.0	30.0	36.0	40.0	41.0	43.0	50.0	52.0	59.0	
41.0	35.0	15.0	24.0	6.0	56.0	28.0	17.0	32.0	11.0	22.0	20.0	54.0	14.0	8.0	44.0	18.0	59.0	53.0	12.0	50.0	49.0	42.0	48.0	0.0	33.0	45.0	51.0	39.0	43.0	25.0	37.0	7.0	19.0	2.0	9.0	1.0	46.0	38.0	21.0	55.0	58.0	30.0	26.0	40.0	34.0	3.0	4.0	5.0	10.0	13.0	16.0	23.0	27.0	29.0	31.0	36.0	47.0	52.0	57.0	
29.0	16.0	41.0	35.0	56.0	11.0	24.0	15.0	28.0	20.0	17.0	6.0	57.0	22.0	14.0	36.0	44.0	50.0	8.0	53.0	12.0	59.0	18.0	42.0	48.0	49.0	23.0	51.0	45.0	52.0	0.0	43.0	25.0	2.0	37.0	39.0	4.0	9.0	1.0	46.0	33.0	3.0	7.0	31.0	58.0	21.0	55.0	38.0	30.0	27.0	40.0	34.0	5.0	10.0	13.0	19.0	26.0	32.0	47.0	54.0	
16.0	29.0	24.0	15.0	28.0	17.0	20.0	6.0	57.0	14.0	11.0	54.0	49.0	18.0	50.0	32.0	42.0	19.0	44.0	22.0	48.0	36.0	2.0	53.0	10.0	8.0	59.0	51.0	12.0	23.0	0.0	43.0	47.0	37.0	39.0	33.0	45.0	21.0	4.0	9.0	31.0	3.0	38.0	7.0	58.0	30.0	27.0	26.0	40.0	34.0	1.0	5.0	13.0	25.0	35.0	41.0	46.0	52.0	55.0	56.0	
